今日推荐：中医植物百科全书_v2.0.1,https://www.52pojie.cn/thread-1481242-1-2.html
禾匠后台PC端管理工具,https://www.52pojie.cn/thread-1483836-1-2.html
专业的文件/文件夹隐藏和加密工具Wise Folder Hider v4.3.9.199,https://www.52pojie.cn/thread-1475917-1-2.html
ChrisPC Screen RecorderChrisPC 屏幕录像机 2.50 便携版,https://www.52pojie.cn/thread-1465439-1-2.html
VisualCppRedist_AIO_x86_x64_52,https://www.52pojie.cn/thread-1487787-1-2.html
蓝牙遥控器 - 将手机模拟为键盘、鼠标、翻页笔、遥控器,https://www.52pojie.cn/thread-1482077-1-2.html
科普中国6.2官方无广告版本,https://www.52pojie.cn/thread-1469979-1-2.html
PasteEx v1.1.8.2 – 剪贴板内容保存为文件,https://www.52pojie.cn/thread-1469937-1-2.html
Drawio v14.6.13 简洁流程图工具 Win mac linux可用 有网页版本,https://www.52pojie.cn/thread-1457391-1-3.html
超强全方位睡眠管家：睡眠追踪 - Sleep 20210616 高级解锁版（含汉化）,https://www.52pojie.cn/thread-1486270-1-3.html
解决“你的 Office 许可证有问题”2016、2019的修正补丁,https://www.52pojie.cn/thread-1466606-1-3.html
系统清理工具 CCleaner v5.83.9050 Professional Editon 官方绿色版（7.20更新）,https://www.52pojie.cn/thread-1455813-1-3.html
安卓全机型卸载预装软件（免Root）v1.01,https://www.52pojie.cn/thread-1474494-1-3.html
阅读（开源类小说APP）3.0版（蓝奏无限更新APP）用了2年多无广告8.1更新书源,https://www.52pojie.cn/thread-1479239-1-3.html
百度网盘迁移阿里云盘工具1.0版本,https://www.52pojie.cn/thread-1465155-1-3.html
notify for mi band12.9.2（公众版） 支持小米手环,https://www.52pojie.cn/thread-1475395-1-3.html
"最新无广告7.5.5版本逍遥安卓模拟器电脑版,包含4.4/5.1/7.1（32和64位）四个安卓版本",https://www.52pojie.cn/thread-1479573-1-3.html
快递100_v1.0.1『国际版』汉化版,https://www.52pojie.cn/thread-1486856-1-3.html
智能遥控器v1.2.9,https://www.52pojie.cn/thread-1484476-1-3.html
VMware-VMvisor-Installer-7.0U2-17630552.x86_64最新esxi,https://www.52pojie.cn/thread-1456494-1-3.html
电脑版 屏幕护眼 无广告 无窗口,https://www.52pojie.cn/thread-1480603-1-3.html
Andftp v5.2 安卓远程连接服务器,https://www.52pojie.cn/thread-1456662-1-3.html
今日推荐：中医植物百科全书_v2.0.1,https://www.52pojie.cn/thread-1481242-1-3.html
禾匠后台PC端管理工具,https://www.52pojie.cn/thread-1483836-1-3.html
ChrisPC Screen RecorderChrisPC 屏幕录像机 2.50 便携版,https://www.52pojie.cn/thread-1465439-1-3.html
VisualCppRedist_AIO_x86_x64_52,https://www.52pojie.cn/thread-1487787-1-3.html
蓝牙遥控器 - 将手机模拟为键盘、鼠标、翻页笔、遥控器,https://www.52pojie.cn/thread-1482077-1-3.html
科普中国6.2官方无广告版本,https://www.52pojie.cn/thread-1469979-1-3.html
PasteEx v1.1.8.2 – 剪贴板内容保存为文件,https://www.52pojie.cn/thread-1469937-1-3.html
PPT计时器，加载项版,https://www.52pojie.cn/thread-1456646-1-3.html
截止2021-06-26，第三方客户端NekoX，最大的好处是能用！,https://www.52pojie.cn/thread-1465727-1-3.html
联想官方工具.NET Framework安装、卸载工具,https://www.52pojie.cn/thread-1478252-1-3.html
【小说下载】知轩藏书小说下载爬虫v1.2,https://www.52pojie.cn/thread-1483355-1-3.html
QtScrcpy-x64-v1.6.0  多平台远程控制显示安卓设备,https://www.52pojie.cn/thread-1453984-1-3.html
小乐关怀Lenovo Aware,https://www.52pojie.cn/thread-1487119-1-3.html
星宇免费记账软件V2.79版,https://www.52pojie.cn/thread-1463870-1-3.html
英汉翻译字典v2.6.2,https://www.52pojie.cn/thread-1466209-1-3.html
夜神模拟器 v9.0.0.0 精简去广告版,https://www.52pojie.cn/thread-1458219-1-3.html
美观桌面数字时钟 3.41 x32+ x64  轻巧的便携式工具,https://www.52pojie.cn/thread-1453607-1-3.html
AllDup v4.4.56 重复文件查找工具官方版,https://www.52pojie.cn/thread-1475651-1-3.html
(转载分享)iOS软件自签工具Sideloadly -v 0.21.1.0+,https://www.52pojie.cn/thread-1467446-1-3.html
照片透视变形修正工具 Perspective Image Correction,https://www.52pojie.cn/thread-1457271-1-3.html
AWVS14.3.210615184,https://www.52pojie.cn/thread-1479286-1-3.html
【修复】小米运动批量提交,https://www.52pojie.cn/thread-1473499-1-3.html
Microsoft Edge Stable v91.0.864.70,https://www.52pojie.cn/thread-1477795-1-3.html
两款音乐可视化软件Muviz v5.0.6.2和Muviz Edge v1.3.1.1,https://www.52pojie.cn/thread-1472905-1-3.html
(重发)可替代系统记事本Notepad2 v4.21.05 R3750 简体中文绿色版,https://www.52pojie.cn/thread-1458276-1-3.html
【最新版】微信小助手 2.8.6,https://www.52pojie.cn/thread-1460655-1-3.html
----,https://www.52pojie.cn/thread-1477750-1-3.html
简单小巧仅480K 的测天体Nautical Almanac软件,https://www.52pojie.cn/thread-1485277-1-3.html
Mac 轻量级剪切板管理  Maccy  v0.21.0,https://www.52pojie.cn/thread-1486849-1-3.html
一个OCR识别的小工具，用 Electron 写的【已更新】,https://www.52pojie.cn/thread-1466790-1-3.html
经典老版本软件收藏品——WinRAR3.0,https://www.52pojie.cn/thread-1469886-1-3.html
拼音助手2021最新版已支持64位Word,https://www.52pojie.cn/thread-1473280-1-3.html
自己写的：美图录爬妹子写真图 V1.0,https://www.52pojie.cn/thread-1458322-1-3.html
"猫眼浏览器v1.7.14,作者更新很积极,chromium内核比chrome还新",https://www.52pojie.cn/thread-1480210-1-3.html
百度地图 v15.6.2 谷歌版,https://www.52pojie.cn/thread-1463537-1-3.html
今日推荐：中医辨证开方_v1.0.2,https://www.52pojie.cn/thread-1483055-1-3.html
Q-Dir 64 V9.81简单实用的多窗口资源管理器免装绿色版 2021.7.30更新 搬运,https://www.52pojie.cn/thread-1459650-1-4.html
实时字幕 Yukarinette Connector(64bit )v3.3.78,https://www.52pojie.cn/thread-1480703-1-4.html
安卓压缩软件rarV6.02.build98谷歌商店版,https://www.52pojie.cn/thread-1486262-1-4.html
WinDynamicDesktop V4.7.0（WINDOWS动态壁纸，支持动态时间轴自动切换）,https://www.52pojie.cn/thread-1485750-1-4.html
批量复制文件路径和文件名小工具StrongMenu,https://www.52pojie.cn/thread-1477522-1-4.html
华为小艺输入法7月更新版,https://www.52pojie.cn/thread-1480724-1-4.html
【阅读】西瓜搜书v1.0.1上千书源/支持听书/无权限/无广告,https://www.52pojie.cn/thread-1454408-1-4.html
Enigma Virtual Box 9.70 Build 20210713,https://www.52pojie.cn/thread-1475614-1-4.html
天若在线朗读，又可称为讯飞有声PC版,https://www.52pojie.cn/thread-1480437-1-4.html
定时关机 小软件,https://www.52pojie.cn/thread-1473303-1-4.html
小恐龙公文排版助手插件1.88，Office WPS通用,https://www.52pojie.cn/thread-1478123-1-4.html
高德地图车机版5.2正式版,https://www.52pojie.cn/thread-1465642-1-4.html
高德地图车机版 V5.3.0 正式版,https://www.52pojie.cn/thread-1481194-1-4.html
xtranslator  v2.3,https://www.52pojie.cn/thread-1463941-1-4.html
电源检测工具OCCT v9.0.2 官方版（8.3更新）,https://www.52pojie.cn/thread-1466439-1-4.html
易语言淘宝无痕补单源码,https://www.52pojie.cn/thread-1465834-1-4.html
徐州经典音乐FM942   v  3.9,https://www.52pojie.cn/thread-1485779-1-4.html
照片无损放大软件Topaz,https://www.52pojie.cn/thread-1481586-1-4.html
最好用的本地音乐播放器--fplay V1.94，大小只有750K,https://www.52pojie.cn/thread-1479031-1-4.html
7-Zip v21.02alpha 32&64位美化整合版,https://www.52pojie.cn/thread-1469722-1-4.html
指南针 2.4.0,https://www.52pojie.cn/thread-1477724-1-4.html
磁力BT下载工具qBittorrent 4.3.6.10,https://www.52pojie.cn/thread-1466594-1-4.html
分享另外两款华为输入法（非预装）,https://www.52pojie.cn/thread-1482861-1-4.html
开源办公软件LibreOffice 7.1.3.0最新版,https://www.52pojie.cn/thread-1455035-1-4.html
Privatezilla-绿色windows系统优化工具（如有违规侵权请指教）,https://www.52pojie.cn/thread-1472078-1-4.html
经典本地播放器MPC-BE v1.5.8 官方正式版,https://www.52pojie.cn/thread-1466651-1-4.html
腾讯软件管家独立版3.1.1442.301（2021年7月22自动更新无广告）,https://www.52pojie.cn/thread-1480232-1-4.html
应爱友要求最后一次发通用考试题库软件7.0版(非原创 ),https://www.52pojie.cn/thread-1466614-1-4.html
Everything-1.5a--本地文件搜索神器-支持NTFS Stream 搜索支持标签,https://www.52pojie.cn/thread-1465506-1-4.html
【股票软件】通达信终端（秒开十档）外加操盘主图,https://www.52pojie.cn/thread-1456075-1-4.html
超简单方法，让win10更新暂停到2077年,https://www.52pojie.cn/thread-1479784-1-4.html
【原创】PC搜题-QuestionHelper-v1.0.0,https://www.52pojie.cn/thread-1466380-1-4.html
微信Windows版 v3.3.5.30 多开&消息防撤回绿色版(可看朋友圈)7.30更新,https://www.52pojie.cn/thread-1458003-1-4.html
landrop v0.4.0中文绿色版(跨平台局域网传文件工具，含andriod&macos版本),https://www.52pojie.cn/thread-1466237-1-4.html
360安全卫士极速版15.0.0.1001,https://www.52pojie.cn/thread-1480701-1-4.html
Windows11 Insider Preview 10.0.22000.51简体中文专业版,https://www.52pojie.cn/thread-1467664-1-4.html
屏幕录制ApowerREC1.049,https://www.52pojie.cn/thread-1466125-1-4.html
excel转word小软件,https://www.52pojie.cn/thread-1472488-1-4.html
【Instant】一款类似微博推特的APP，v21.07.11,https://www.52pojie.cn/thread-1474348-1-4.html
Defender Control v1.9__一键开启/关闭 Windows Defender,https://www.52pojie.cn/thread-1466018-1-4.html
小软件-IPMAC-快速搜索局域网内设备的IP地址及MAC地址,https://www.52pojie.cn/thread-1471879-1-4.html
Cimoc漫画v1.6.25,https://www.52pojie.cn/thread-1465846-1-4.html
截止2021-06-26，GitHub 安卓客户端 1.18.0-1.19.0-1.20.0-1.21.0,https://www.52pojie.cn/thread-1465714-1-4.html
一键检测win11升级条件软件WhyNotWin11 2.1.0.0版本,https://www.52pojie.cn/thread-1465660-1-4.html
ContextMenuManager(开源右键管理工具)v3.3.2,https://www.52pojie.cn/thread-1458736-1-4.html
Wolfram Alpha 1.4.18，理科生必备的最强计算器,https://www.52pojie.cn/thread-1453422-1-4.html
最新文件时间修改软件 NewFileTime5.33 64位 支持所有格式的创建、修改、访问时间,https://www.52pojie.cn/thread-1465032-1-4.html
【网盘文件下载工具】TeambitionV2.0.0内测版,https://www.52pojie.cn/thread-1481121-1-4.html
【搬运】 TKinterDesigner V1.5.1 python的Tkinter界面化设计,https://www.52pojie.cn/thread-1474755-1-4.html
学以致用，wx海报编辑器v21.0723a,https://www.52pojie.cn/thread-1481019-1-4.html
【6.29更新】阿里云盘小白羊1.6.29 新增阿里云盘和115分享链接导入,https://www.52pojie.cn/thread-1458686-1-5.html
浩辰3D 2021,https://www.52pojie.cn/thread-1454956-1-5.html
ChipGenius芯片精灵2021年七一新版瘦身绿色版 v4.21.0701,https://www.52pojie.cn/thread-1472383-1-5.html
正版赠品Wise Care 365 PRO 版本号5.6.7.568,https://www.52pojie.cn/thread-1465215-1-5.html
VRay 5.1005 for SketchUp 完美中文汉化版,https://www.52pojie.cn/thread-1478155-1-5.html
PC Health Check 检测你的电脑能否运行Windows11,https://www.52pojie.cn/thread-1465373-1-5.html
QTTabBar 2048 beta 1 多标签资源管理器增强工具,https://www.52pojie.cn/thread-1481643-1-5.html
分享一个比较老的图标格式转换软件Avelconifier2,https://www.52pojie.cn/thread-1486577-1-5.html
Opera浏览器 v79.0.4128.0,https://www.52pojie.cn/thread-1484789-1-5.html
nessus--最新插件(2021-07-28),https://www.52pojie.cn/thread-1464993-1-5.html
文本题库转excel1.2又增加一种题库格式,https://www.52pojie.cn/thread-1476672-1-5.html
中国象棋 v1.78 摸鱼神器 无限悔棋 任意编辑棋盘,https://www.52pojie.cn/thread-1462625-1-5.html
显卡驱动卸载软件 Display Driver Uninstaller v18.0.4.1 中文便携,https://www.52pojie.cn/thread-1464347-1-5.html
极品五笔输入法V2.2官方下载,https://www.52pojie.cn/thread-1477502-1-5.html
CBox-5.0单文件版,https://www.52pojie.cn/thread-1472823-1-5.html
微软TTS语音朗读v0.2,https://www.52pojie.cn/thread-1472300-1-5.html
[原创] TXT 小说阅读器 [透明悬浮] [单文件] [绿色免安装] [老板键] 8.3更新,https://www.52pojie.cn/thread-1469761-1-5.html
鼠标点击波纹 ClickShow V1.3.3.0,https://www.52pojie.cn/thread-1472858-1-5.html
专业的多标签窗口管理器——Stardock Groupy 1.49.1,https://www.52pojie.cn/thread-1463725-1-5.html
蓝叠BlueStacksInstaller_5.0.0.7230_native国际版，干净清爽，启动速度快,https://www.52pojie.cn/thread-1470443-1-5.html
DriverStoreExplorer.v0.11.72，用于删除重复的系统驱动，如显卡驱动，节省C盘空间,https://www.52pojie.cn/thread-1484223-1-5.html
proxyDroidV3.2iptables强制转发绕过代{过}{滤}理检测,https://www.52pojie.cn/thread-1482741-1-5.html
电脑一键熄屏bat,https://www.52pojie.cn/thread-1462292-1-5.html
录屏Icecream Screen Recorder v6.26 汉化文件,https://www.52pojie.cn/thread-1477301-1-5.html
手写签名软件(Ougishi)4.0,https://www.52pojie.cn/thread-1479610-1-5.html
强大的文本编辑器 Emurasoft EmEditor Professional v20.9.1（7.16更新）,https://www.52pojie.cn/thread-1457682-1-5.html
高德地图车机版5.3.0众测版（新增扩展车道，区间测速升级）,https://www.52pojie.cn/thread-1471534-1-5.html
BandZip免费版最后一版  版本6.25,https://www.52pojie.cn/thread-1477693-1-5.html
AutoCAD完全卸载删除工具,https://www.52pojie.cn/thread-1476602-1-5.html
AllPlayer 8.8.6 - 功能全面媒体播放器,https://www.52pojie.cn/thread-1453072-1-5.html
Fluid_3.0.0   安卓超炫酷动态桌面墙纸………………,https://www.52pojie.cn/thread-1481815-1-5.html
火狐浏览器 Firefox v90.0.2,https://www.52pojie.cn/thread-1479332-1-5.html
【搬运】 显卡驱动卸载工具DDU v18.0.4.2,https://www.52pojie.cn/thread-1478244-1-5.html
百度翻译PC版 v1.2.0 去广告版,https://www.52pojie.cn/thread-1482963-1-5.html
FlashBoot(U盘启动制作工具)v2.0.1.9修正版(基于分区助手三分区),https://www.52pojie.cn/thread-1461587-1-5.html
功能强大的电子书阅读器ebook reader,https://www.52pojie.cn/thread-1481587-1-5.html
【搬运+更新】PS 滤镜 Nik.Collection.DxO.4.0.7.0_x64,https://www.52pojie.cn/thread-1456654-1-5.html
WinRAR V6.02简体中文 商业版 官方原版 下载地址,https://www.52pojie.cn/thread-1482172-1-5.html
分享一款好用的文件批量改名软件CHB Renamer V2.5 绿色免安装,https://www.52pojie.cn/thread-1465413-1-5.html
UC BrowserV13.2.8.1301 Google Play版，为UC国际版最后一个支持修改浏览背景颜色版本,https://www.52pojie.cn/thread-1484241-1-5.html
艺术签名在线批量生成工具,https://www.52pojie.cn/thread-1479261-1-5.html
学生奖状证书最新更新版本,https://www.52pojie.cn/thread-1452802-1-5.html
RapidTyping 是一款免费的打字工具,https://www.52pojie.cn/thread-1472945-1-5.html
逍遥模拟器，低配电脑好用的安卓模拟器,https://www.52pojie.cn/thread-1479435-1-5.html
夸克浏览器3.8.2不提示升级版本,https://www.52pojie.cn/thread-1470290-1-5.html
微博图片批量获取软件,https://www.52pojie.cn/thread-1474687-1-5.html
非常好用的MYsql练习（管理）工具XmaPp,https://www.52pojie.cn/thread-1484314-1-5.html
火星搜题V9.2.0-网课搜题软件,https://www.52pojie.cn/thread-1461566-1-5.html
爱普生L805废墨清零,https://www.52pojie.cn/thread-1473850-1-5.html
CrystalDiskInfo 硬盘状态检测工具 v8.12.2 单文件&绿色版,https://www.52pojie.cn/thread-1461478-1-5.html
Dism++ wsusscn3.cab 补丁更新 （更新日期2021-07-14）,https://www.52pojie.cn/thread-1482363-1-1.html
音乐均衡播放器 v2.9.21,https://www.52pojie.cn/thread-1470420-1-1.html
腾讯软件管理电脑管家提取免安装绿色版 v2021.07 软件库持续更新,https://www.52pojie.cn/thread-1458672-1-1.html
雷电安卓模拟器 v4.0.60和3.118去除广告绿色版（7.31更新）,https://www.52pojie.cn/thread-1461486-1-1.html
软件干净卸载工具Hibit Uninstaller 2.6.15(2021/06/30),https://www.52pojie.cn/thread-1465372-1-1.html
"Cursor Highlighter v1.0英文绿色版(鼠标高亮工具,在屏幕上高亮显示鼠标点击)",https://www.52pojie.cn/thread-1465290-1-1.html
MiniTool MovieMaker 2.8--免费视频编辑软件便携版,https://www.52pojie.cn/thread-1465192-1-1.html
MIDI播放器Midi Player6.0  X64,https://www.52pojie.cn/thread-1465187-1-1.html
MAC微信3.1.1正式版（可发朋友圈/浏览朋友的圈相册/浏览朋友圈/朋友圈点赞/评论）,https://www.52pojie.cn/thread-1465182-1-1.html
Xmouse 鼠标左右手切换，绿色轻巧易用，是鼠标手困扰人群的福音。,https://www.52pojie.cn/thread-1486568-1-1.html
3MLE 2.03.783  MIDI音乐 转换为 MML乐谱软件,https://www.52pojie.cn/thread-1465126-1-1.html
VeryCapture – 功能全面的免费截图工具【1.6.2】,https://www.52pojie.cn/thread-1457475-1-1.html
MediaInfo  V20.09 绿色版（视频参数检测利器）,https://www.52pojie.cn/thread-1465118-1-1.html
【仍然开源】小米运动刷步数丨定时刷步数丨定时批量刷步数3.2（创建本地服务),https://www.52pojie.cn/thread-1452950-1-1.html
谷歌最新版今日头条8.1.7,https://www.52pojie.cn/thread-1459837-1-1.html
星辰虚拟硬件修改大师 v1.0,https://www.52pojie.cn/thread-1482299-1-1.html
帮助睡眠的雨声App,https://www.52pojie.cn/thread-1472294-1-1.html
安卓本地文件搜素软件Searcheverything v1.2.6,https://www.52pojie.cn/thread-1481914-1-1.html
思科GNS3-2.2.22-all-in-one-regular,https://www.52pojie.cn/thread-1464918-1-1.html
Topaz Sharpen AI 3.1.1 汉化版图像智能清晰锐化,https://www.52pojie.cn/thread-1464644-1-1.html
MIX FOLD MIUI刷机包（含MIUI全信号ROM包）,https://www.52pojie.cn/thread-1464083-1-1.html
Office Tool Plus 8.2.3.2  office部署工具(7月15日更新）,https://www.52pojie.cn/thread-1463986-1-1.html
Win10 微软输入法双拼-全拼模式切换批处理,https://www.52pojie.cn/thread-1464041-1-1.html
BlueStacks_5.2.0.1052 完整安装包,https://www.52pojie.cn/thread-1485958-1-1.html
EA数据库模型设计工具 Enterprise Architect v12 完美汉化版,https://www.52pojie.cn/thread-1471772-1-1.html
又一款好用哔哩哔哩UWP V1.3.12.0,https://www.52pojie.cn/thread-1482307-1-1.html
KeePass v2.48.1 ——免费开源、易于使用的密码管理器,https://www.52pojie.cn/thread-1477705-1-1.html
微信8.0.9内测版,https://www.52pojie.cn/thread-1479382-1-1.html
